model_version,position_group,role,duty,attribute,base_weight,duty_modifier,effective_weight,weight_tier,core_soft_floor_applies,soft_floor_if_attr_lt_6,soft_floor_if_attr_lt_8,soft_floor_if_attr_lt_10,normal_multiplier_if_attr_ge_10,notes,source_url
role_weights_v2.0,ST,Pressing Forward,Attack,Bravery,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Composure,0,3,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Finishing,0,4,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,First Touch,0,3,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Off The Ball,3,1,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Pace,4,1,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Stamina,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Strength,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Teamwork,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Attack,Work Rate,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Acceleration,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Aggression,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Anticipation,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Bravery,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,First Touch,0,3,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Off The Ball,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Pace,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Passing,0,3,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Stamina,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Strength,3,1,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Teamwork,4,1,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Defend,Work Rate,5,1,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Acceleration,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Aggression,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Anticipation,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Bravery,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Finishing,0,2,2,useful,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,First Touch,0,3,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Off The Ball,3,1,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Pace,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Passing,0,4,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Stamina,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Strength,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Teamwork,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Pressing Forward,Support,Work Rate,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Anticipation,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Balance,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Bravery,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Composure,0,1,1,marginal,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Finishing,3,1,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,First Touch,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Heading,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Jumping Reach,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Off The Ball,3,1,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Passing,2,0,2,useful,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Strength,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Attack,Teamwork,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Anticipation,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Balance,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Bravery,4,0,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Finishing,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,First Touch,4,1,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Heading,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Jumping Reach,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Off The Ball,3,0,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Passing,2,1,3,important,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Strength,5,0,5,role-defining/core,yes,0.75,0.85,0.93,1.0,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
role_weights_v2.0,ST,Target Man,Support,Teamwork,3,1,4,primary,no,,,,,,https://www.fmscout.com/a-guide-to-player-roles-in-football-manager.html
